"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1902631306179305900","Thu Mar 20 08:00:27 +0000 2025","42","Presiden Prabowo Subianto akan menemui sejumlah investor setelah Indeks Harga Saham Gabungan (IHSG) anjlok ke titik terendah semenjak pandemi Covid-19 pada 18 Maret 2025. #tempodotco #tempo #pasar #saham #IHSG #Prabowo #Luhut https://t.co/B2cQWzI3s2","1902631306179305900","https://pbs.twimg.com/media/GmeA_9ga8AIHR9Y.jpg","","in","Indonesia","17","29","4","https://x.com/tempodotco/status/1902631306179305900","18129942","tempodotco"
"1900428575347708299","Fri Mar 14 06:07:35 +0000 2025","105","Saat razia bahan pokok jelang lebaran banyak ditemukan minyak goreng kurang takaran dan dijual di atas HET Pesan Mentan Amran pd aparat perintah Presiden @prabowo lindungi rakyat kecil jangan tindak pengecer yg cari untung 1000-2000 kejar pabriknya 🇮🇩 https://t.co/cMQK4jkB4N","1900428575347708299","https://pbs.twimg.com/ext_tw_video_thumb/1900428373698240513/pu/img/HOLtGrBMvCNd1aMA.jpg","","in","","2","35","22","https://x.com/BANGSAygSUJUD/status/1900428575347708299","1189039138835554304","BANGSAygSUJUD"
"1901978181743112514","Tue Mar 18 12:45:10 +0000 2025","25","Ketua DPR-RI sekaligus Ketua DPP PDIP Puan Maharani menanggapi isu yg menyebut hubungan antara partainya dgn Presiden ke-7 RI Joko Widodo kembali memanas. Menurutnya isu tersebut tak usah ditanggapi yg lebih penting saat ini adalah fokus membangun bangsa bersama https://t.co/S5ega6VA6e","1901978181743112514","https://pbs.twimg.com/ext_tw_video_thumb/1901978055104765952/pu/img/T5_oidM25ax4_bjh.jpg","","in","Jakarta Raya","7","9","21","https://x.com/FirzaHusain/status/1901978181743112514","849562015882465280","FirzaHusain"
"1902611036030869600","Thu Mar 20 06:39:54 +0000 2025","221","bacot lu goblok 0103 voters tuh udah sampe berbusa NGASIH TAU KALO 02 NIH SAMPAH sampe dibikinin infografis YANG MUDAH DIBACA. Emang votersnya aja tolol dan dablek gbs dibilangin skrg giliran gini KEMANA?? ILANG pdhl ini presiden yang mereka pilih","1902611036030869600","","","in","Seoul, Republic of Korea","0","0","70","https://x.com/JAuliay/status/1902611036030869600","383131511","JAuliay"
"1901708528362078641","Mon Mar 17 18:53:39 +0000 2025","16","Dendam sama nyamuk https://t.co/LDjkhCOQ7v","1901708528362078641","https://pbs.twimg.com/amplify_video_thumb/1884128770392743936/img/UfYHzfetaThLZJ_T.jpg","","in","BARUS  ","1","4","2","https://x.com/PresidenKopi/status/1901708528362078641","1021329195329179648","PresidenKopi"
"1902100637539876963","Tue Mar 18 20:51:45 +0000 2025","34","IHSG anjlok. Serahkan saja kepada Wakil Presiden utk menangani.","1902100637539876963","","","in","","1","7","8","https://x.com/saidi_sudarsono/status/1902100637539876963","1372686617471688705","saidi_sudarsono"
"1900245549615636948","Thu Mar 13 18:00:18 +0000 2025","60","Jangan banyak kali aturan mu.. ku giling nanti kau... Pegang pegang pegang ku bilang.. https://t.co/GPrF69KR1I","1900245549615636948","https://pbs.twimg.com/ext_tw_video_thumb/1900241069532389376/pu/img/xj9JpZaZNKZMfjxH.jpg","","in","BARUS  ","2","24","9","https://x.com/PresidenKopi/status/1900245549615636948","1021329195329179648","PresidenKopi"
"1900481798930649224","Fri Mar 14 09:39:04 +0000 2025","23","Kok malah presiden yg disuruh update informasi? https://t.co/9GeG6A3xnm","1900481798930649224","https://pbs.twimg.com/ext_tw_video_thumb/1900370141973725184/pu/img/MyCQpSBV8J9Abtt9.jpg","","in","Indonesia","1","4","7","https://x.com/narkosun/status/1900481798930649224","84221579","narkosun"
"1901568624684323138","Mon Mar 17 09:37:44 +0000 2025","85","Aku gak setuju hal ini. Makin jadi ajang pungli aja jadinya ini nanti. https://t.co/oXZAAWWhQL","1901568624684323138","https://pbs.twimg.com/ext_tw_video_thumb/1901499971213692928/pu/img/InAmlKKBg3Yyy-Wu.jpg","","in","BARUS  ","4","29","34","https://x.com/PresidenKopi/status/1901568624684323138","1021329195329179648","PresidenKopi"
"1900214422519599612","Thu Mar 13 15:56:37 +0000 2025","92","Presiden Prabowo Subianto mengungkapkan rencananya untuk membangun penjara khusus bagi koruptor di sebuah pulau terpencil. / #Prabowo #Penjara #Koruptor https://t.co/OBWYv6k2Yt","1900214422519599612","https://pbs.twimg.com/media/Gl7q67rbYAI0Uqd.jpg","","in","Jakarta","144","337","27","https://x.com/kompascom/status/1900214422519599612","23343960","kompascom"
"1901217324629450783","Sun Mar 16 10:21:47 +0000 2025","6414","Tuh dengerin kata pak presiden! Kenapa rapat harus di hotel??? #TolakRUUTNI https://t.co/K7WpaGpN7Z","1901217324629450783","https://pbs.twimg.com/ext_tw_video_thumb/1901217267297484800/pu/img/tdqrwWuFGysixDL4.jpg","","in","Indonesia ","91","240","2366","https://x.com/Mdy_Asmara1701/status/1901217324629450783","1334853481019056128","Mdy_Asmara1701"
"1902304223863472215","Wed Mar 19 10:20:44 +0000 2025","133","Deklarasi Desa Bersatu mendukung penuh terbentuknya dan suksesnya Koperasi Desa Merah Putih. Bersama Presiden Prabowo Subianto Koperasi Bangkit! https://t.co/Crcpk0URan","1902304223863472215","https://pbs.twimg.com/ext_tw_video_thumb/1902304199913959424/pu/img/N4fwC9NBUvBB7DSX.jpg","","in","","7","54","34","https://x.com/Ndons_Back/status/1902304223863472215","1289954556411969537","Ndons_Back"
